source_url,department,page_title,type_contacts,categories,contact_count
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/000ee7b2-a669-44f0-9e6f-837fa7d912da,allier,Service d’aide médicale urgente (Samu) - Allier,collectivite_administration,administration collectivite service public,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/00dd5c5b-8b55-43af-84fc-62ea2ec07b50,allier,Mairie - Monteignet-sur-l'Andelot,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/00ec797b-b618-4ee9-ab29-1aad4efeb6da,allier,Mairie - Saint-Martinien,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/0218996b-97ca-4257-bb54-5351c7717e10,allier,Mairie - Vaux,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/02cc98e5-1940-4f0c-a52e-81d9f6ae5491,allier,Mission d'accueil et d'information des associations (MAIA) - Allier,collectivite_administration,administration collectivite service public,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/032e072d-1485-4a5e-937c-b66dede9cebd,allier,Mairie - Chamblet,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/03da85d8-0cfd-4045-a797-9deb16f1409b,allier,France services - Le Montet,collectivite_administration,administration collectivite service public,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/046ccbfa-a2ab-46d1-ab7e-187efd03d516,allier,Centre communal d'action sociale (CCAS) - Châtel-de-Neuvre,collectivite_administration,administration collectivite service public,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/05ae66b8-6e56-488b-a2a0-3b38c8bfbb5b,allier,Centre communal d'action sociale (CCAS) - Cognat-Lyonne,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/05ebb5fd-9ee8-4426-b4aa-887827b35781,allier,France services - Montluçon,collectivite_administration,administration collectivite service public,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/0640d1e0-196d-4518-b27b-c0aaab19862a,allier,Mairie - Tronget,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/08942a91-6255-4f4a-8214-fe62c5870b5a,allier,Mairie - Thionne,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/08dbc20d-c076-4906-82de-77602a132aec,allier,Délégation militaire départementale (DMD) - Allier,collectivite_administration,administration collectivite service public,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/096c66e9-8b63-44f1-8828-6d7ff4451d17,allier,Mairie - Saint-Palais,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/0a33c202-1eb8-40d3-98b8-2d0bce59044f,allier,Agence départementale d'information sur le logement (ADIL) - Allier - Vichy,collectivite_administration,administration collectivite service public,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/0a8ba059-9f24-40bf-8160-4cc4bc2fc3b0,allier,Mairie - Le Montet,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/0b5d66d9-f009-4dc0-97f5-31ea53523ae8,allier,Mairie - Sanssat,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/0b60a807-0884-4f08-8366-2b0712fdac8c,allier,Mairie - Chevagnes,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/0c1fe7b1-1285-44db-afd0-4a0b1c9136ef,allier,Mairie - Treban,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/0c3bc7a6-5c1f-4e10-94ae-b8cc11b45736,allier,Centre communal d'action sociale (CCAS) - Seuillet,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/0cb0ecfe-4486-435a-81e5-8b549a78a5d5,allier,Mairie - Neuilly-le-Réal,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/0ce0aecd-be2a-49fc-a37c-3f1eb444e9eb,allier,Mairie - Franchesse,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/0d9b07aa-2e0f-446a-b7a0-72da8a695e4b,allier,Centre communal d'action sociale (CCAS) - Gannat,collectivite_administration,administration collectivite service public,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/0fa34937-f1fa-4b9f-a239-e266f59d9a0f,allier,Mairie - Lavault-Sainte-Anne,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/1055a9b5-09ba-4c40-8cee-4c19e21e5f9c,allier,Mairie - Verneix,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/1291b4d1-0a58-4b3c-9937-a9b60ee380c8,allier,Mairie - Saulzet,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/12aac4db-5232-44b3-ad2d-89574424517f,allier,Mairie - Sazeret,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/12b45640-7d3a-485e-86b8-39d8eaae0575,allier,Mairie - Bert,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/143ab7ca-76c4-4708-9ef8-73319fb8fd9c,allier,Mairie - Saint-Léopardin-d'Augy,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/161fd55d-c84a-4def-9520-cc6e739ea7a5,allier,Mairie - Buxières-les-Mines,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/1687f952-27b6-48f1-9072-66917a018adf,allier,Centre national de la fonction publique territoriale (CNFPT) - Antenne départementale - Allier,collectivite_administration,administration collectivite service public,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/16c9572a-7467-4aab-b898-b6311b990a0e,allier,Conseil de prud'hommes de Moulins,collectivite_administration,administration collectivite service public,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/179ba01a-a31f-459d-acb1-e7687364a698,allier,France services - Montmarault,collectivite_administration,administration collectivite service public,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/17b648a9-cfdf-43ab-9f8b-6b8b68e419a7,allier,France services - Vichy,collectivite_administration,administration collectivite service public,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/1802b421-5acd-4974-ad71-5dd6bfdfbf47,allier,Mairie - Cusset,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/1850b8c5-0f78-473c-ac2a-45521626838e,allier,Mairie - Bressolles,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/18a2dbbd-c8c4-41cd-bea4-94336b0338dc,allier,Mairie - Barberier,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/199418b9-a5e6-43fc-b5bc-077a02ad9ab8,allier,Mairie - Estivareilles,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/1a06c556-12c6-470d-bc74-3929fc79193f,allier,Communauté de communes - Bocage Bourbonnais,collectivite_administration,administration collectivite service public,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/1af2daeb-9d33-40fd-a5ab-44aab77fc975,allier,Mairie - Vitray,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/1b4f7188-efa2-4ba4-ab6e-7a9286ee496d,allier,Mairie - Huriel,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/1bb97655-e58d-4a52-86b9-b06c38d0abb5,allier,Ordre des avocats - Barreau de Moulins,collectivite_administration,administration collectivite service public,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/1ca51444-8c0a-4d67-97d5-0bd89c7237f2,allier,Service de gestion comptable (SGC) - Vichy,collectivite_administration,administration collectivite service public,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/1dafb9c4-c892-470c-820e-1aa659a4e2f2,allier,Mairie - Saint-Plaisir,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/1e7c1d70-0586-417d-b800-abae82dcb75e,allier,Mairie - Pierrefitte-sur-Loire,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/1ef311bd-18b8-4464-925c-488fbc365874,allier,Mairie - Châtel-Montagne,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/1f45380a-3735-496f-a069-d62c7b310028,allier,Point information jeunesse - Montluçon,jeunesse_loisirs,PIJ information jeunesse,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/2049fec8-3424-4bb3-96af-269c6d5a1c99,allier,Mairie - Mercy,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/20998760-a1df-4858-bc54-5a2f50b3874b,allier,Mairie - Neuilly-en-Donjon,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/20f62a6a-616b-485b-afe4-3d7f62756c57,allier,Mairie - Luneau,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/211a67c1-e19c-400d-887c-0aa0a5b4ff9a,allier,Mairie - Liernolles,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/2147c98e-5149-47b6-a0bb-19a506118558,allier,Mairie déléguée - Givarlais,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/21af0cae-bf1b-4727-b90b-60174d25ec6d,allier,Centre communal d'action sociale (CCAS) - Saint-Pourçain-sur-Sioule,collectivite_administration,administration collectivite service public,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/21d2dea7-899f-4571-98f0-f008a5858293,allier,Mairie - Veauce,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/21d5e93e-5e50-4947-bb65-ebb70bb1e272,allier,Trésorerie des établissements publics de santé de l'Allier,collectivite_administration,administration collectivite service public,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/229f2ec1-f55d-44db-bcd0-705b1fc338f8,allier,Mairie - La Ferté-Hauterive,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/24a6aaec-eb2d-47b3-9c2d-86870121b50f,allier,Commissariat de police de Vichy,collectivite_administration,administration collectivite service public,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/26feab30-73a0-4c64-9e8b-29588d61b3bb,allier,Ordre des avocats - Barreau de Montluçon,collectivite_administration,administration collectivite service public,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/2836a40f-648d-4b9d-ac76-af06d58c040b,allier,Mairie - Quinssaines,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/28b50344-ff4d-428f-b9a9-ab6bd908d751,allier,Fédération départementale pour la pêche et la protection du milieu aquatique - Allier,collectivite_administration,administration collectivite service public,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/2923507b-c384-4649-aa01-84b96ac0524e,allier,Point information jeunesse - Varennes-sur-Allier,jeunesse_loisirs,PIJ information jeunesse,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/293b9a88-1f7e-45d9-9b6b-546adbdab132,allier,Mairie - Vaumas,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/29a5a283-ea2b-478a-8406-5383d9bb836c,allier,Mairie - La Chapelle-aux-Chasses,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/29db1bdf-50cf-4b43-9631-ed93dee61d9d,allier,Mairie - Deneuille-les-Mines,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/2a9c77db-d11a-4ec3-8161-04e4512d77a5,allier,Mairie - Treteau,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/2b1ecc41-6ecd-4437-8a80-63f93a877170,allier,Mairie - Saint-Voir,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/2b298cb7-df38-4c96-9077-41abb5f89cc1,allier,Mission locale pour l'insertion professionnelle et sociale des jeunes (16-25 ans) - Montluçon,jeunesse_loisirs,mission locale jeunesse insertion,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/2cfbcbfb-ebe1-4067-99e7-f0879ccaf762,allier,Mairie - Cérilly,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/2d1350ae-e4be-44c0-a6c8-2b852b78d90d,allier,Mairie - Murat,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/2e20b5f7-d509-4817-8dd2-3818421ffe48,allier,Mairie - Saligny-sur-Roudon,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/2fa38e3d-1c43-4524-b6a2-f422ad050581,allier,Police municipale - Moulins,collectivite_administration,administration collectivite service public,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/2fbaca24-49f1-4eea-9e13-f37c279d1046,allier,Bureau de l'éducation routière (BER) - Allier,collectivite_administration,administration collectivite service public,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/3045325c-2556-4bd0-9682-46fa1854675f,allier,Mairie - Jaligny-sur-Besbre,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/321ba729-a1e2-465f-96ed-700847dddb08,allier,Police municipale - Abrest,collectivite_administration,administration collectivite service public,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/333ca82c-626a-4f05-a46c-74e79e0abe7e,allier,Communauté de communes - Pays de Lapalisse,collectivite_administration,administration collectivite service public,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/3482f51b-eff9-4c89-af5b-3209dbfc52c3,allier,Centre communal d'action sociale (CCAS) - Yzeure,collectivite_administration,administration collectivite service public,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/349b1c13-cd27-4f34-95a8-1f6b6b3a9aa7,allier,Mairie - Thiel-sur-Acolin,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/349ebb16-ca8d-4aae-9099-66dbb8ee5248,allier,Mairie - Busset,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/34c87c8c-14e7-4cca-98fe-74a55c63512f,allier,Mairie - Bresnay,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/34f05dfc-691a-4e3f-bea0-bcbc5f85323d,allier,Mairie - Saint-Pierre-Laval,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/35e4e430-5777-48e7-8b06-ee31a74617a5,allier,Mairie - Coutansouze,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/36694095-e081-4cc7-9266-60a55ff20b05,allier,Mairie - Saulcet,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/3691eb41-0f7c-41ad-bece-e3e016572f75,allier,Point d'information local dédié aux personnes âgées - Yzeure,collectivite_administration,administration collectivite service public,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/3721010c-2e55-4182-ae44-e3f300e6f724,allier,Mairie - Charmeil,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/37a49bdf-e925-4d68-bd2a-3210fa4dbbf0,allier,Mairie - Néris-les-Bains,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/38107a83-4cb4-4f15-9873-08c3f1f73299,allier,Mairie - Saint-Gérand-le-Puy,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/38472657-feb3-4115-a70d-a880bb80faac,allier,Mairie - Molles,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/38f1f5b2-91bd-4285-a581-152b5348fcad,allier,Mairie - Trézelles,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/39f1193d-69ed-4197-8aa8-1876a69cb58f,allier,Mairie - Échassières,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/3a361540-0e64-450b-8664-f99893369edb,allier,Mairie - Coulandon,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/3a6a54d5-4f1a-4677-8dd9-c209a7e0cb2b,allier,Mairie - Commentry,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/3a906217-f1c7-41a9-96ff-97120b03a0d7,allier,Mairie - Sussat,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/3ae99389-2482-4e37-9ca1-4fba56c6b822,allier,Mairie - Chouvigny,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/3aff6854-d483-4777-9d2d-7fb18959d522,allier,Mairie - Le Brethon,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/3b2fcecf-64dc-4bfc-90a0-3c46248206e1,allier,Mairie - Haut-Bocage,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/3cca1c2a-85d1-4e31-a5ec-d8d7fa466842,allier,Mairie - Billy,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/3d930d39-647d-400c-a743-64aa4033d178,allier,Police municipale - Montluçon,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/3d9cc6be-4d2d-48e7-8821-c206a0484fd7,allier,Mairie - Besson,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/3e92f588-179e-4e77-8045-d376d86c7c0d,allier,Mairie - Contigny,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/3ef1d4f1-f954-448f-a193-e75565bf3790,allier,Mairie - Bellenaves,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/40a54171-c572-4e5f-93c5-23691839ca28,allier,Mairie - Bourbon-l'Archambault,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/41a2968f-f618-4f47-8fc7-f438525cdffe,allier,Mairie - Paray-sous-Briailles,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/42096073-0e9d-4aa3-9827-ed1a3cc2bfc4,allier,Mairie - Saint-Léger-sur-Vouzance,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/421d109f-86fe-4f13-81d0-181a17eb15f0,allier,Communauté d'agglomération - Montluçon Communauté,collectivite_administration,administration collectivite service public,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/426902d2-7722-45b3-9a42-e809fff8dd67,allier,France services - Huriel,structure,maison france services,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/42f50c11-fd91-4e49-9bdc-276ba0348485,allier,Mairie - Voussac,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/434b6c7d-fb6c-4037-90cf-5010ca8d335f,allier,Mairie - Laprugne,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/43850978-ca6d-4b95-854a-33247d13d796,allier,Secrétariat général commun départemental - Allier,collectivite_administration,administration collectivite service public,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/449d9c38-6ebb-4ffd-8c49-66cd67754d55,allier,Mairie - Le Mayet-d'École,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/44c71210-3908-490f-8cd3-d2b4a87cd6b7,allier,Mairie - Mazerier,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/4542510a-eba8-4c2c-8435-9c15dfbbf8d3,allier,Mairie - Ferrières-sur-Sichon,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/4576d146-1884-40b7-b905-652466d1389e,allier,Centre communal d'action sociale (CCAS) - Dompierre-sur-Besbre,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/45ef5e7f-0d4c-43c4-91b0-8ef77fd17c52,allier,Mairie - Terjat,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/46142161-8c73-4332-bf75-ce396dce3b44,allier,Commissariat de police de Montluçon,collectivite_administration,administration collectivite service public,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/46705b83-3838-44fb-a78d-4869b187e1fb,allier,France services - Lapalisse,collectivite_administration,administration collectivite service public,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/4675cc94-3b9c-4fa0-948a-267047102e71,allier,Point d'accueil numérique - Vichy (Sous-préfecture),collectivite_administration,administration collectivite service public,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/479024f1-6be7-4946-ab67-e0cc8f31fb7c,allier,Mairie - Gannat,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/481e42ad-5183-4692-a015-7b06663cb9db,allier,Mairie - Bellerive-sur-Allier,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/48682414-205c-4613-a435-0a18058b156c,allier,Mairie - Paray-le-Frésil,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/49389cec-d3b3-4b6c-9c6c-c14ac7a426f0,allier,Mairie - Chavenon,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/495928bc-a4bc-4892-9682-2027d4a09230,allier,Mairie - Saint-Gérand-de-Vaux,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/4a544e40-6fa1-4175-b37d-a10a91947b03,allier,Mairie - Villeneuve-sur-Allier,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/4ade6f4f-0542-499f-898e-1b039fc84980,allier,Conseil départemental de l'ordre des médecins - Allier,collectivite_administration,administration collectivite service public,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/4c007d2d-e421-419a-90ec-170f2163125a,allier,Mairie - Louroux-de-Bouble,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/4c44b58f-c78d-49ba-b22c-e82b90b20f14,allier,Mairie - La Guillermie,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/4c663ecc-6e38-416a-8768-68a1a0fa4222,allier,Mairie - Theneuille,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/4ca3cd61-cb44-4afb-857e-6ca95f90d60c,allier,Communauté de communes - Entr'Allier Besbre et Loire,collectivite_administration,administration collectivite service public,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/4cbedde9-341c-4230-a723-2c186a58713d,allier,Mairie - Hérisson,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/4ced9a02-3ba4-4d1b-a392-25e6a5448093,allier,Communauté de communes - Pays d'Huriel,collectivite_administration,administration collectivite service public,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/4d0cd1e1-dc32-4356-b460-2706f9cf9dfc,allier,France services - Varennes-sur-Allier,collectivite_administration,administration collectivite service public,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/4d6b8c91-aa82-4205-897d-3768cdd801dc,allier,Ordre des avocats - Barreau de Cusset-Vichy,collectivite_administration,administration collectivite service public,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/4d73e604-7567-4aea-812e-98c9036eb0fc,allier,Mairie - Marcillat-en-Combraille,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/4dd3f819-67bd-47dc-bc60-a1d42f141aca,allier,Mairie - Saint-Marcel-en-Murat,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/4e8a2fb1-c365-4b82-9301-ddf75c59f257,allier,Mairie - Meillard,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/4f0c5eb4-9479-465b-8040-4baa72149918,allier,Confédération départementale de l'artisanat et des petites entreprises du bâtiment  (Capeb) - Allier,collectivite_administration,administration collectivite service public,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/4ff690c1-5fea-4424-aaf3-8f6075de5069,allier,Mairie - Chantelle,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/50320817-a4db-47be-a535-6a57eb0b64be,allier,Mairie - Hauterive,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/50cf0046-aeba-46c4-b3e9-550dd967815a,allier,Mairie - Neure,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/535284ec-d7f8-4265-a636-a8a137732a33,allier,Mairie - Archignat,collectivite_administration,mairie collectivite,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/54ff2132-f1db-4d93-877e-cc1d4b55e0e1,allier,Fédération française du bâtiment (FFB) - Allier,collectivite_administration,administration collectivite service public,1
https://lannuaire.service-public.gouv.fr/auvergne-rhone-alpes/allier/55030ab2-649f-4e0e-b815-d2051029b93a,allier,Mairie - Gannay-sur-Loire,collectivite_administration,mairie collectivite,1
